dataset_name,n_components,rmse_cv_global,mae_cv_global,q2_cv_global,r2_cv_global,fold_rmse_mean,fold_rmse_sd,fold_rmse_se,fold_mae_mean,fold_r2_mean,is_best_rmse,is_one_se_choice
sensitivity_remove_constant_nonbinary_near_constant,33,0.8487418213752628,0.6486570690559883,0.6440842024776654,0.6440842024776654,0.8478988117255645,0.04203342824569407,0.018797920576946334,0.648656726455052,0.6433388505779531,False,False
sensitivity_remove_constant_nonbinary_near_constant,34,0.8499293517509994,0.6483846565194127,0.6430875354197811,0.6430875354197811,0.8489801311534914,0.044623452481954276,0.019956214628076292,0.6483833743820506,0.6423421568003838,False,False
sensitivity_remove_constant_nonbinary_near_constant,35,0.8498566666213326,0.6474611566167809,0.6431485784216192,0.6431485784216192,0.8488914207546816,0.04501330650611583,0.02013056264794171,0.6474598580736111,0.6424045087865934,False,False
sensitivity_remove_constant_nonbinary_near_constant,36,0.8488699577247438,0.6464380914844345,0.6439767276426405,0.6439767276426405,0.8479566055695769,0.043764623626208705,0.0195721346875792,0.6464376224499385,0.6432343641221921,False,False
sensitivity_remove_constant_nonbinary_near_constant,37,0.8441269980254381,0.6447228055374128,0.647944088203845,0.647944088203845,0.8432983783147276,0.041500195499628856,0.018559451643340195,0.6447200646768259,0.6471875333243595,False,False
sensitivity_remove_constant_nonbinary_near_constant,38,0.8423967072311136,0.6435939619154428,0.6493858967890198,0.6493858967890198,0.8417142776002471,0.03761715350773583,0.016822902472668395,0.6435922039013248,0.648615069431497,False,False
sensitivity_remove_constant_nonbinary_near_constant,39,0.8416496999734018,0.6432156094763111,0.6500074451657687,0.6500074451657687,0.840904116757954,0.039300057384461996,0.01757551996625992,0.6432125840602468,0.6492777381796485,True,False
sensitivity_remove_constant_nonbinary_near_constant,40,0.8420838834366294,0.6440409724537497,0.6496462493481518,0.6496462493481518,0.8413800082913108,0.03816827496899599,0.017069371482915742,0.644037738013586,0.6488855707227911,False,False
sensitivity_remove_constant_nonbinary_near_constant,41,0.8430849859329739,0.6445453819943009,0.6488127254960563,0.6488127254960563,0.8423858542045595,0.038085974923526486,0.017032565783671516,0.6445424816833467,0.648060461215672,False,False
sensitivity_remove_constant_nonbinary_near_constant,42,0.842219729684813,0.6439889901957536,0.6495332010343509,0.6495332010343509,0.8414641441722809,0.03959758435971941,0.01770857807462302,0.6439859210920365,0.6488036342881781,False,False
sensitivity_remove_constant_nonbinary_near_constant,43,0.8453057477142961,0.645718870002301,0.6469601709895227,0.6469601709895227,0.8445164732830053,0.04056073023177097,0.018139310003054136,0.6457161233446628,0.6462785282207977,False,False
sensitivity_remove_constant_nonbinary_near_constant,44,0.8484770040333173,0.6461172422225745,0.6443062675841942,0.6443062675841942,0.8476141546441891,0.04248349123042386,0.018999194862548786,0.6461138310830226,0.6436651366041605,False,False
sensitivity_remove_constant_nonbinary_near_constant,45,0.8522702319710027,0.6459809608730009,0.6411188073564469,0.6411188073564469,0.8511420471172813,0.048669198557511756,0.0217655272770062,0.6459757080908906,0.6405789428201583,False,False
sensitivity_remove_constant_nonbinary_near_constant,46,0.8563880657391583,0.646226427265739,0.6376424846048444,0.6376424846048444,0.8548523899125968,0.05695831889756248,0.025472534587812113,0.6462200797562228,0.6372040269480624,False,False
sensitivity_remove_constant_nonbinary_near_constant,47,0.8618270519051685,0.6468569206422488,0.6330251478484044,0.6330251478484044,0.8597921970629672,0.0658091407438796,0.02943074244883317,0.6468494701268723,0.6326992923264514,False,False
sensitivity_remove_constant_nonbinary_near_constant,48,0.8667171115191041,0.6476546020254468,0.6288488574118116,0.6288488574118116,0.8642046982227762,0.07335213938361448,0.0328040739913603,0.6476460143524965,0.6285928761991082,False,False
sensitivity_remove_constant_nonbinary_near_constant,49,0.8690684497629425,0.6472711633050204,0.626832315563435,0.626832315563435,0.8665347219710243,0.07376778162358348,0.032989954851938494,0.6472631838012776,0.6265661438459855,False,False
sensitivity_remove_constant_nonbinary_near_constant,50,0.8671838336916986,0.6451664418242389,0.6284490242816798,0.6284490242816798,0.86460455012654,0.07435331092363912,0.033251811515486944,0.6451583676076569,0.6281848657350311,False,False
sensitivity_remove_constant_all_near_constant,1,1.186505971695287,0.9510499542198416,0.30443788907322267,0.30443788907322267,1.183927744083506,0.08714704513774982,0.038973343393250225,0.9510434248782694,0.3041049589038499,False,False
sensitivity_remove_constant_all_near_constant,2,1.0023631200366732,0.7881010452170452,0.5035834881079502,0.5035834881079502,1.0017961152173083,0.03815587455863291,0.017063825850811593,0.7881178193156387,0.5026849678069362,False,False
