dataset_name,n_components,fold,rmse,mae,r2
sensitivity_remove_constant_nonbinary_near_constant,12,4,0.8533247979635997,0.6426643949509874,0.6228325126233137
sensitivity_remove_constant_nonbinary_near_constant,12,5,0.8494178230842152,0.660308975804337,0.6415475781483817
sensitivity_remove_constant_nonbinary_near_constant,13,1,0.9242577169317104,0.6941776056885827,0.5783624305686879
sensitivity_remove_constant_nonbinary_near_constant,13,2,0.9844984646020944,0.6683141755421064,0.5306643137000668
sensitivity_remove_constant_nonbinary_near_constant,13,3,0.8119544690478205,0.6239811710980276,0.6812844279880492
sensitivity_remove_constant_nonbinary_near_constant,13,4,0.8491461853540134,0.6381623165940811,0.6265173416734104
sensitivity_remove_constant_nonbinary_near_constant,13,5,0.8461142838772538,0.6565301100200569,0.6443303286114827
sensitivity_remove_constant_nonbinary_near_constant,14,1,0.9161183383601484,0.6865958174203072,0.5857559454795869
sensitivity_remove_constant_nonbinary_near_constant,14,2,0.9807575067681892,0.6718527524345145,0.534224358217043
sensitivity_remove_constant_nonbinary_near_constant,14,3,0.8100515258212752,0.6258373662515127,0.6827765976863772
sensitivity_remove_constant_nonbinary_near_constant,14,4,0.8496325142632244,0.643348351970867,0.6260894119936554
sensitivity_remove_constant_nonbinary_near_constant,14,5,0.8439830944141914,0.6519782445027201,0.6461197909745131
sensitivity_remove_constant_nonbinary_near_constant,15,1,0.9129731223415852,0.6860582498245474,0.5885954269015029
sensitivity_remove_constant_nonbinary_near_constant,15,2,1.047164713687064,0.6691032742444438,0.4690134874808637
sensitivity_remove_constant_nonbinary_near_constant,15,3,0.8087512826235224,0.6230812073730003,0.6837941540381176
sensitivity_remove_constant_nonbinary_near_constant,15,4,0.8469407792434095,0.6423851538221425,0.628454843877948
sensitivity_remove_constant_nonbinary_near_constant,15,5,0.8380493973474691,0.6492428056310093,0.6510782705816963
sensitivity_remove_constant_nonbinary_near_constant,16,1,0.9044590146465487,0.6792009248473154,0.5962329137077398
sensitivity_remove_constant_nonbinary_near_constant,16,2,1.0066970927296877,0.6633104659452517,0.5092603827318765
sensitivity_remove_constant_nonbinary_near_constant,16,3,0.8084707755852392,0.6201471319827054,0.6840134614698508
sensitivity_remove_constant_nonbinary_near_constant,16,4,0.8439214763060465,0.6366054364318876,0.6310992029976006
sensitivity_remove_constant_nonbinary_near_constant,16,5,0.8426947580317117,0.65270787991798,0.6471993594490795
sensitivity_remove_constant_nonbinary_near_constant,17,1,0.9050629889383759,0.6772075388938318,0.5956934832650114
sensitivity_remove_constant_nonbinary_near_constant,17,2,1.0005954353185385,0.6636665914320333,0.5151911649772558
sensitivity_remove_constant_nonbinary_near_constant,17,3,0.8146402637667959,0.6235869239361935,0.6791724367741581
sensitivity_remove_constant_nonbinary_near_constant,17,4,0.8390615469079951,0.6379583995462865,0.635335781037091
sensitivity_remove_constant_nonbinary_near_constant,17,5,0.8395530221864193,0.6486204240481648,0.6498250794429217
sensitivity_remove_constant_nonbinary_near_constant,18,1,0.898609612348111,0.6760882916457135,0.6014385866450449
sensitivity_remove_constant_nonbinary_near_constant,18,2,1.0129297893699267,0.6660095087243867,0.5031650050147654
sensitivity_remove_constant_nonbinary_near_constant,18,3,0.8173065754627316,0.6238706177665685,0.6770688673231005
sensitivity_remove_constant_nonbinary_near_constant,18,4,0.8376545599360474,0.6363564369725183,0.6365577357979151
sensitivity_remove_constant_nonbinary_near_constant,18,5,0.8424940716263308,0.6504423396308179,0.6473673772537882
sensitivity_remove_constant_nonbinary_near_constant,19,1,0.9010902327682175,0.6810025133644443,0.599235084263712
sensitivity_remove_constant_nonbinary_near_constant,19,2,0.9891063940151602,0.6593080785404123,0.5262605955579056
sensitivity_remove_constant_nonbinary_near_constant,19,3,0.8065410619775927,0.6163034379637534,0.6855200980209442
sensitivity_remove_constant_nonbinary_near_constant,19,4,0.8398888085443611,0.6447371869814174,0.6346163548287767
sensitivity_remove_constant_nonbinary_near_constant,19,5,0.8419884546596157,0.650201896847135,0.6477905102851443
sensitivity_remove_constant_nonbinary_near_constant,20,1,0.8974237371056174,0.6805383854430759,0.6024898379052726
sensitivity_remove_constant_nonbinary_near_constant,20,2,0.9598791379412159,0.657999307729126,0.5538441450382159
sensitivity_remove_constant_nonbinary_near_constant,20,3,0.8130891202224425,0.6232436208003937,0.6803930389032737
sensitivity_remove_constant_nonbinary_near_constant,20,4,0.840799924493404,0.644598506351822,0.6338231845118576
sensitivity_remove_constant_nonbinary_near_constant,20,5,0.8394315350061478,0.6448201849455573,0.6499264159507581
sensitivity_remove_constant_nonbinary_near_constant,21,1,0.8962921783829605,0.6809901346805866,0.6034916445059788
sensitivity_remove_constant_nonbinary_near_constant,21,2,0.9390563797309868,0.6588603859802781,0.5729911991600202
sensitivity_remove_constant_nonbinary_near_constant,21,3,0.8116647576325828,0.6261626282347915,0.6815118276020431
sensitivity_remove_constant_nonbinary_near_constant,21,4,0.841876094473994,0.6508763571513448,0.6328852189480396
sensitivity_remove_constant_nonbinary_near_constant,21,5,0.8300467834796731,0.638953502168616,0.6577102280223003
sensitivity_remove_constant_nonbinary_near_constant,22,1,0.8950325543241706,0.6803893888975562,0.604605344967819
sensitivity_remove_constant_nonbinary_near_constant,22,2,0.9253859717717203,0.6527582446629943,0.585333153227712
sensitivity_remove_constant_nonbinary_near_constant,22,3,0.8073874827482459,0.623703394771781,0.6848596927286577
sensitivity_remove_constant_nonbinary_near_constant,22,4,0.8387593110401032,0.6506541538879507,0.6355984429528357
sensitivity_remove_constant_nonbinary_near_constant,22,5,0.8303203514410743,0.6377485934273547,0.6574845661730827
sensitivity_remove_constant_nonbinary_near_constant,23,1,0.8957491888127944,0.6833214577097436,0.6039719224565712
sensitivity_remove_constant_nonbinary_near_constant,23,2,0.916461826038013,0.6497442961337508,0.5932924350786433
sensitivity_remove_constant_nonbinary_near_constant,23,3,0.8105198088631932,0.6263832001056029,0.6824097240423386
sensitivity_remove_constant_nonbinary_near_constant,23,4,0.8380614999915277,0.6526423880764849,0.6362045230354885
sensitivity_remove_constant_nonbinary_near_constant,23,5,0.8297262436717796,0.640895986768786,0.6579745415889364
sensitivity_remove_constant_nonbinary_near_constant,24,1,0.9003089337959473,0.6831576720446512,0.5999297571383134
sensitivity_remove_constant_nonbinary_near_constant,24,2,0.8918803468615291,0.6519903162840598,0.6148173832568185
sensitivity_remove_constant_nonbinary_near_constant,24,3,0.8102691601531536,0.6265166839030621,0.6826061196976623
sensitivity_remove_constant_nonbinary_near_constant,24,4,0.836341535622451,0.6514488432180089,0.6376962349833359
sensitivity_remove_constant_nonbinary_near_constant,24,5,0.8287543707500793,0.6439096967626694,0.6587753131880594
sensitivity_remove_constant_nonbinary_near_constant,25,1,0.9008758030911245,0.6839545464657375,0.5994257991630565
sensitivity_remove_constant_nonbinary_near_constant,25,2,0.8810269988167428,0.646591557462136,0.6241349660546057
sensitivity_remove_constant_nonbinary_near_constant,25,3,0.8092613661038504,0.6254515758023318,0.6833951630367692
sensitivity_remove_constant_nonbinary_near_constant,25,4,0.8398203652941417,0.6508287873356341,0.6346759032476502
sensitivity_remove_constant_nonbinary_near_constant,25,5,0.8279103844672183,0.6454443967027674,0.6594699516097895
sensitivity_remove_constant_nonbinary_near_constant,26,1,0.9029436822897656,0.6855371707411569,0.5975847246366983
sensitivity_remove_constant_nonbinary_near_constant,26,2,0.8704407250052808,0.6502710132785041,0.6331133619693718
sensitivity_remove_constant_nonbinary_near_constant,26,3,0.8073158626128998,0.6226250934304233,0.684915599937717
sensitivity_remove_constant_nonbinary_near_constant,26,4,0.8343264787849168,0.648889923341287,0.6394399799776205
sensitivity_remove_constant_nonbinary_near_constant,26,5,0.8313837887420833,0.6457303392722288,0.6566066473278762
sensitivity_remove_constant_nonbinary_near_constant,27,1,0.9059301793047797,0.6883628806634686,0.5949183356999714
sensitivity_remove_constant_nonbinary_near_constant,27,2,0.8681019474706974,0.6486407131029165,0.6350822805593046
sensitivity_remove_constant_nonbinary_near_constant,27,3,0.8050108184531144,0.6225199740153656,0.6867122860908516
sensitivity_remove_constant_nonbinary_near_constant,27,4,0.8372606591064091,0.6508845339277436,0.6368994674764095
sensitivity_remove_constant_nonbinary_near_constant,27,5,0.8371341315655813,0.6550098992200725,0.6518399959167209
sensitivity_remove_constant_nonbinary_near_constant,28,1,0.9056278532186078,0.6911614284911858,0.5951886574581058
sensitivity_remove_constant_nonbinary_near_constant,28,2,0.8706980554426802,0.6487969746452172,0.6328964027857873
sensitivity_remove_constant_nonbinary_near_constant,28,3,0.8068860553033335,0.623521303861732,0.6852510065236649
sensitivity_remove_constant_nonbinary_near_constant,28,4,0.8274699780251172,0.6427513665724175,0.6453417987919112
sensitivity_remove_constant_nonbinary_near_constant,28,5,0.8338431184752328,0.6532913311441586,0.6545720477020314
sensitivity_remove_constant_nonbinary_near_constant,29,1,0.9026506904865862,0.6913340013157917,0.597845837816532
sensitivity_remove_constant_nonbinary_near_constant,29,2,0.8668364677772554,0.642906959914269,0.636145426132139
sensitivity_remove_constant_nonbinary_near_constant,29,3,0.8061158288859118,0.6225105377622233,0.6858516174307886
sensitivity_remove_constant_nonbinary_near_constant,29,4,0.8269607195166767,0.6402129982363066,0.6457782064759705
sensitivity_remove_constant_nonbinary_near_constant,29,5,0.8360476752844515,0.6555833125095777,0.6527431132317826
sensitivity_remove_constant_nonbinary_near_constant,30,1,0.9063729420901887,0.6949314813488711,0.5945222810835061
sensitivity_remove_constant_nonbinary_near_constant,30,2,0.8609272164875301,0.6404425006194218,0.6410893331145189
sensitivity_remove_constant_nonbinary_near_constant,30,3,0.8036529332665152,0.6201305497480879,0.6877682966393984
sensitivity_remove_constant_nonbinary_near_constant,30,4,0.8286359150366033,0.642022049174154,0.6443416405763123
sensitivity_remove_constant_nonbinary_near_constant,30,5,0.8327468464534452,0.6551199759051807,0.6554797341955649
sensitivity_remove_constant_nonbinary_near_constant,31,1,0.9052913765383444,0.6966280895934708,0.5954894085283305
sensitivity_remove_constant_nonbinary_near_constant,31,2,0.8676686523866451,0.6469763223398676,0.6354464718710591
sensitivity_remove_constant_nonbinary_near_constant,31,3,0.8014889638058776,0.6168991531353198,0.6894475046143348
sensitivity_remove_constant_nonbinary_near_constant,31,4,0.8280269634211538,0.6393252629722461,0.64486418406839
sensitivity_remove_constant_nonbinary_near_constant,31,5,0.8290183991774956,0.6510091352940616,0.65855786065505
sensitivity_remove_constant_nonbinary_near_constant,32,1,0.9017890261862028,0.6919475773116945,0.5986132586908965
sensitivity_remove_constant_nonbinary_near_constant,32,2,0.881697358161635,0.6513947742202691,0.6235627690704214
sensitivity_remove_constant_nonbinary_near_constant,32,3,0.7985408154866087,0.6133209494033788,0.6917279376532715
sensitivity_remove_constant_nonbinary_near_constant,32,4,0.8331099208109934,0.6428059643300079,0.6404907014386654
sensitivity_remove_constant_nonbinary_near_constant,32,5,0.8284901750350031,0.6480658309575825,0.6589928341665234
sensitivity_remove_constant_nonbinary_near_constant,33,1,0.9016523694911854,0.6928901657524263,0.5987349013983612
sensitivity_remove_constant_nonbinary_near_constant,33,2,0.8784640364695617,0.649248999116866,0.6263186147747438
sensitivity_remove_constant_nonbinary_near_constant,33,3,0.7958805238895097,0.6103144392406624,0.6937784966592186
sensitivity_remove_constant_nonbinary_near_constant,33,4,0.8345765651629634,0.6428495959587157,0.6392237944291361
sensitivity_remove_constant_nonbinary_near_constant,33,5,0.8289205636146019,0.6479804322065895,0.6586384456283056
sensitivity_remove_constant_nonbinary_near_constant,34,1,0.9019260427963537,0.6926484517405981,0.5984912771029307
sensitivity_remove_constant_nonbinary_near_constant,34,2,0.8861788434332797,0.650079825792984,0.6197263387553373
sensitivity_remove_constant_nonbinary_near_constant,34,3,0.7929024885216339,0.6089027964954942,0.696065855851557
sensitivity_remove_constant_nonbinary_near_constant,34,4,0.8370951684719259,0.6444333626516596,0.6370429921918468
sensitivity_remove_constant_nonbinary_near_constant,34,5,0.8267981125442632,0.6458524352295173,0.6603843201002464
sensitivity_remove_constant_nonbinary_near_constant,35,1,0.9051222239585192,0.6927903318336261,0.5956405590184736
sensitivity_remove_constant_nonbinary_near_constant,35,2,0.8831969902786166,0.6478128829189317,0.6222811559747955
sensitivity_remove_constant_nonbinary_near_constant,35,3,0.7928430971622719,0.6060468684289977,0.6961113857526302
sensitivity_remove_constant_nonbinary_near_constant,35,4,0.8355131675875642,0.6457526733305239,0.6384135788322233
sensitivity_remove_constant_nonbinary_near_constant,35,5,0.8277816247864371,0.6448965338559753,0.6595758643548444
sensitivity_remove_constant_nonbinary_near_constant,36,1,0.9032975868281382,0.6880604203203926,0.5972692132602684
sensitivity_remove_constant_nonbinary_near_constant,36,2,0.8804910984191303,0.6455434959245817,0.6245920802199225
sensitivity_remove_constant_nonbinary_near_constant,36,3,0.7935231002182769,0.6072736132589547,0.6955898858379694
sensitivity_remove_constant_nonbinary_near_constant,36,4,0.834240829248929,0.6457988343909247,0.6395140042692571
sensitivity_remove_constant_nonbinary_near_constant,36,5,0.82823041313341,0.6455117483548389,0.6592066370235432
sensitivity_remove_constant_nonbinary_near_constant,37,1,0.8988306877684222,0.6880508298228051,0.6012424548222502
sensitivity_remove_constant_nonbinary_near_constant,37,2,0.8705375692827999,0.6421221651471245,0.6330317186203568
sensitivity_remove_constant_nonbinary_near_constant,37,3,0.7942093161093542,0.6078347311296665,0.6950631680167334
sensitivity_remove_constant_nonbinary_near_constant,37,4,0.833024679205361,0.6462829914060618,0.6405642657578947
sensitivity_remove_constant_nonbinary_near_constant,37,5,0.8198896392077012,0.6393096058784715,0.666036059404562
sensitivity_remove_constant_nonbinary_near_constant,38,1,0.8945510281184255,0.6847448738911737,0.605030674016561
sensitivity_remove_constant_nonbinary_near_constant,38,2,0.8624217822740754,0.6382540030129067,0.6398421168564844
sensitivity_remove_constant_nonbinary_near_constant,38,3,0.7974676919451922,0.6102578187152268,0.6925559272005228
sensitivity_remove_constant_nonbinary_near_constant,38,4,0.8322006611661315,0.6445824398552752,0.641275013102452
sensitivity_remove_constant_nonbinary_near_constant,38,5,0.8219302244974115,0.6401218840320414,0.664371615981465
sensitivity_remove_constant_nonbinary_near_constant,39,1,0.8946893277963336,0.6853801394240131,0.604908538215787
sensitivity_remove_constant_nonbinary_near_constant,39,2,0.8662193635270548,0.6405040276842632,0.6366633006984139
sensitivity_remove_constant_nonbinary_near_constant,39,3,0.7959914894559632,0.6091179512394179,0.6936931008984466
sensitivity_remove_constant_nonbinary_near_constant,39,4,0.8284318585544159,0.6438203892041823,0.6445167849465512
sensitivity_remove_constant_nonbinary_near_constant,39,5,0.8191885444560026,0.6372404127493577,0.6666069661390438
sensitivity_remove_constant_nonbinary_near_constant,40,1,0.8941381235007593,0.686610976311472,0.6053952077665794
sensitivity_remove_constant_nonbinary_near_constant,40,2,0.8642513066619733,0.6397444568669949,0.6383124325381387
sensitivity_remove_constant_nonbinary_near_constant,40,3,0.7974404909112892,0.6108596877766358,0.6925769002232737
sensitivity_remove_constant_nonbinary_near_constant,40,4,0.8321663458376094,0.645320615982306,0.641304596140668
sensitivity_remove_constant_nonbinary_near_constant,40,5,0.8189037745449228,0.6376529531305217,0.6668387169452954
sensitivity_remove_constant_nonbinary_near_constant,41,1,0.8966207735436622,0.6889349610863033,0.6032008585027615
sensitivity_remove_constant_nonbinary_near_constant,41,2,0.8633109713907527,0.6384058058587055,0.639099061496246
sensitivity_remove_constant_nonbinary_near_constant,41,3,0.7991276921527585,0.6111222924508621,0.6912746504619437
sensitivity_remove_constant_nonbinary_near_constant,41,4,0.831057987212025,0.6454320811609505,0.6422594494353899
sensitivity_remove_constant_nonbinary_near_constant,41,5,0.8218118467235989,0.6388172678599126,0.6644682861820186
sensitivity_remove_constant_nonbinary_near_constant,42,1,0.8988035479474716,0.6897437949363834,0.6012665350970786
sensitivity_remove_constant_nonbinary_near_constant,42,2,0.8625232478047778,0.6378166227828752,0.6397573653782334
sensitivity_remove_constant_nonbinary_near_constant,42,3,0.7975841144749847,0.6098453656305172,0.6924661529567961
sensitivity_remove_constant_nonbinary_near_constant,42,4,0.8273163374186107,0.6445963117562228,0.645473488989436
sensitivity_remove_constant_nonbinary_near_constant,42,5,0.8210934732155603,0.6379275103541832,0.6650546290193462
sensitivity_remove_constant_nonbinary_near_constant,43,1,0.8997471817461259,0.689193228158148,0.6004288528524231
sensitivity_remove_constant_nonbinary_near_constant,43,2,0.8725115408739758,0.640380483189675,0.6313656073097107
sensitivity_remove_constant_nonbinary_near_constant,43,3,0.7997180416305621,0.6131912323309476,0.6908183449910335
sensitivity_remove_constant_nonbinary_near_constant,43,4,0.8261110410145958,0.6455214518775847,0.6465057380609783
sensitivity_remove_constant_nonbinary_near_constant,43,5,0.8244945611497664,0.6402942211669583,0.6622740978898425
sensitivity_remove_constant_nonbinary_near_constant,44,1,0.8980992551589456,0.6863209437320532,0.6018911767748988
sensitivity_remove_constant_nonbinary_near_constant,44,2,0.88678877635611,0.6478682559552863,0.6192026944663731
sensitivity_remove_constant_nonbinary_near_constant,44,3,0.8003286494541205,0.6136006592984471,0.6903460264976526
sensitivity_remove_constant_nonbinary_near_constant,44,4,0.8274960672744108,0.6433990548215103,0.6453194344467723
sensitivity_remove_constant_nonbinary_near_constant,44,5,0.825358024977358,0.6393802416078161,0.6615663508351055
sensitivity_remove_constant_nonbinary_near_constant,45,1,0.8990578195547602,0.6865316100648716,0.6010408997168639
sensitivity_remove_constant_nonbinary_near_constant,45,2,0.9078747482239796,0.6510935863353606,0.6008782781535824
sensitivity_remove_constant_nonbinary_near_constant,45,3,0.8022202315241171,0.6141815880772016,0.6888805582804971
sensitivity_remove_constant_nonbinary_near_constant,45,4,0.8259403610229292,0.6424650397720071,0.6466517914652894
sensitivity_remove_constant_nonbinary_near_constant,45,5,0.8206170752606199,0.6356067162050124,0.6654431864845589
sensitivity_remove_constant_nonbinary_near_constant,46,1,0.8987322822755909,0.6863689503735737,0.6013297633337653
sensitivity_remove_constant_nonbinary_near_constant,46,2,0.9317310996636464,0.6567334254322879,0.5796271350162359
sensitivity_remove_constant_nonbinary_near_constant,46,3,0.8014205423260764,0.6129990414636116,0.6895005248186816
sensitivity_remove_constant_nonbinary_near_constant,46,4,0.8243363230607375,0.6413088855406567,0.6480229160613966
sensitivity_remove_constant_nonbinary_near_constant,46,5,0.8180417022369323,0.6336900959709835,0.6675397955102331
sensitivity_remove_constant_nonbinary_near_constant,47,1,0.8980325728266453,0.6855038802490319,0.6019502923774591
sensitivity_remove_constant_nonbinary_near_constant,47,2,0.9573165073917502,0.6624458369914109,0.55622320793586
sensitivity_remove_constant_nonbinary_near_constant,47,3,0.8035720586994721,0.6133399649271591,0.6878311355396254
sensitivity_remove_constant_nonbinary_near_constant,47,4,0.8236034329184073,0.6408155156930252,0.6486485001970081
sensitivity_remove_constant_nonbinary_near_constant,47,5,0.8164364134785614,0.6321421527737341,0.6688433255823047
sensitivity_remove_constant_nonbinary_near_constant,48,1,0.9011975949664355,0.6862356796747244,0.5991395786993936
sensitivity_remove_constant_nonbinary_near_constant,48,2,0.9762005834384548,0.6651022117813954,0.5385425978364701
sensitivity_remove_constant_nonbinary_near_constant,48,3,0.8042291274358446,0.6138727919025367,0.687320415289024
sensitivity_remove_constant_nonbinary_near_constant,48,4,0.8247896405864844,0.6423254404553497,0.6476356924292511
sensitivity_remove_constant_nonbinary_near_constant,48,5,0.8146065446866627,0.630693947948476,0.6703260967414022
sensitivity_remove_constant_nonbinary_near_constant,49,1,0.9022088527727143,0.685574386321901,0.5982394416538017
sensitivity_remove_constant_nonbinary_near_constant,49,2,0.9798373823643778,0.6610489997720959,0.5350979084957046
sensitivity_remove_constant_nonbinary_near_constant,49,3,0.8052960344433826,0.6133393589693875,0.6864902505784626
sensitivity_remove_constant_nonbinary_near_constant,49,4,0.8280248535782584,0.644841530530085,0.6448659938641012
sensitivity_remove_constant_nonbinary_near_constant,49,5,0.8173064866963892,0.631511643412918,0.6681371246378578
sensitivity_remove_constant_nonbinary_near_constant,50,1,0.9004874675012513,0.6830914960753065,0.5997710713758033
sensitivity_remove_constant_nonbinary_near_constant,50,2,0.9787744961127512,0.6598080258903977,0.5361059737935832
sensitivity_remove_constant_nonbinary_near_constant,50,3,0.8022019397703072,0.609990352804309,0.6888947460437305
sensitivity_remove_constant_nonbinary_near_constant,50,4,0.8260676109435802,0.6436820991935139,0.646542904680451
sensitivity_remove_constant_nonbinary_near_constant,50,5,0.8154912363048104,0.6292198640747575,0.6696096327815872
sensitivity_remove_constant_all_near_constant,1,1,1.16741322540144,0.9296371497071073,0.3273295519334516
sensitivity_remove_constant_all_near_constant,1,2,1.336730253993888,1.0373063472113113,0.1347511195751242
sensitivity_remove_constant_all_near_constant,1,3,1.1363170202431612,0.9283905706455627,0.3757781686097966
sensitivity_remove_constant_all_near_constant,1,4,1.1228785801398407,0.9217285522122997,0.34691289300026296
sensitivity_remove_constant_all_near_constant,1,5,1.1562996406392005,0.9381545046150664,0.335753061400614
sensitivity_remove_constant_all_near_constant,2,1,1.0397937381438516,0.8008525867523593,0.46636104398276745
sensitivity_remove_constant_all_near_constant,2,2,1.0174789024960187,0.7912160141853741,0.4986923676063505
sensitivity_remove_constant_all_near_constant,2,3,0.9604457747418157,0.7719585028945126,0.5540505521189405
sensitivity_remove_constant_all_near_constant,2,4,0.9613685065930768,0.7553321028063698,0.5212758933151521
sensitivity_remove_constant_all_near_constant,2,5,1.0298936541117787,0.821229889939578,0.47304498201147027
sensitivity_remove_constant_all_near_constant,3,1,0.995861663951106,0.7882597057241076,0.51050173227602
sensitivity_remove_constant_all_near_constant,3,2,0.9682662485675146,0.7676329818893695,0.5460133539111287
sensitivity_remove_constant_all_near_constant,3,3,0.8982438796522946,0.7220488977433244,0.6099426521983006
sensitivity_remove_constant_all_near_constant,3,4,0.895884490551342,0.6927667123137994,0.5842717359569296
sensitivity_remove_constant_all_near_constant,3,5,0.9705885231670885,0.7740706606218639,0.5319857426018804
sensitivity_remove_constant_all_near_constant,4,1,0.9761981665374749,0.7666411999187678,0.5296413818818013
sensitivity_remove_constant_all_near_constant,4,2,0.9567061051924713,0.7136371329027343,0.5567889476218564
sensitivity_remove_constant_all_near_constant,4,3,0.8561197591391658,0.6764043227734149,0.6456691457869583
sensitivity_remove_constant_all_near_constant,4,4,0.8795607069773543,0.6774961510954716,0.5992835651762395
sensitivity_remove_constant_all_near_constant,4,5,0.9533352217239071,0.7537803208131598,0.5484768129783374
sensitivity_remove_constant_all_near_constant,5,1,0.9380639318799963,0.7324049942319736,0.5656718218818089
sensitivity_remove_constant_all_near_constant,5,2,0.963910743827485,0.7087643063126782,0.5500884597070952
sensitivity_remove_constant_all_near_constant,5,3,0.8515274519325743,0.6625920568986515,0.6494602787474046
sensitivity_remove_constant_all_near_constant,5,4,0.8944779437980999,0.6917558944676004,0.5855761054859597
sensitivity_remove_constant_all_near_constant,5,5,0.9242546830752078,0.72963733221845,0.5756032009084409
sensitivity_remove_constant_all_near_constant,6,1,0.928958677728737,0.7239683073663429,0.5740624559358023
sensitivity_remove_constant_all_near_constant,6,2,0.9339326473893811,0.695362068180174,0.5776382257630988
sensitivity_remove_constant_all_near_constant,6,3,0.8430129424987426,0.64992635594981,0.656435395589085
sensitivity_remove_constant_all_near_constant,6,4,0.8782676347076642,0.6744495675740743,0.6004609129746422
sensitivity_remove_constant_all_near_constant,6,5,0.8941027110107029,0.7020341507076193,0.6028417361206058
sensitivity_remove_constant_all_near_constant,7,1,0.9365080467451046,0.7160422129606182,0.5671113918661359
sensitivity_remove_constant_all_near_constant,7,2,0.9720424603078145,0.6849990721987012,0.5424653780030804
sensitivity_remove_constant_all_near_constant,7,3,0.8329286022170849,0.634540074112955,0.6646058514588985
sensitivity_remove_constant_all_near_constant,7,4,0.8619820424689894,0.6619090608904833,0.6151407297136856
sensitivity_remove_constant_all_near_constant,7,5,0.8862531541278084,0.6916986585931993,0.6097846334139272
sensitivity_remove_constant_all_near_constant,8,1,0.9446981545749975,0.7259037662349662,0.5595067432463114
sensitivity_remove_constant_all_near_constant,8,2,0.9790039126641823,0.6952083606757763,0.5358884825518203
sensitivity_remove_constant_all_near_constant,8,3,0.8254874773514899,0.6388055277169081,0.6705716972346114
sensitivity_remove_constant_all_near_constant,8,4,0.8509520388599466,0.6484847984500568,0.6249271039709307
sensitivity_remove_constant_all_near_constant,8,5,0.8719181563535903,0.6767096565880091,0.6223058808843474
sensitivity_remove_constant_all_near_constant,9,1,0.9473708747861906,0.7195231436273947,0.5570107488542564
sensitivity_remove_constant_all_near_constant,9,2,1.0400941059259068,0.7102014723844651,0.47615987465437015
sensitivity_remove_constant_all_near_constant,9,3,0.8160320511929117,0.6328385811707026,0.6780752525953821
sensitivity_remove_constant_all_near_constant,9,4,0.8445515168241506,0.6472900783018024,0.6305481820441196
sensitivity_remove_constant_all_near_constant,9,5,0.8381941319640722,0.6556986879548905,0.6509577397066366
sensitivity_remove_constant_all_near_constant,10,1,0.9333213325637033,0.7099215222685122,0.5700524135246765
sensitivity_remove_constant_all_near_constant,10,2,1.029356560868162,0.6928498075439923,0.48691990678369745
sensitivity_remove_constant_all_near_constant,10,3,0.8086664045860993,0.6249604754024389,0.6838605218420085
sensitivity_remove_constant_all_near_constant,10,4,0.848227717152571,0.6472100529914185,0.6273248502821756
sensitivity_remove_constant_all_near_constant,10,5,0.8491078420398953,0.6642555632673566,0.6418091530259804
sensitivity_remove_constant_all_near_constant,11,1,0.9267759819218625,0.6988579485365464,0.576061683466926
sensitivity_remove_constant_all_near_constant,11,2,1.0848543587867825,0.6831451896372882,0.4301030042372187
sensitivity_remove_constant_all_near_constant,11,3,0.8292324101137587,0.6408713006073363,0.6675759274155177
sensitivity_remove_constant_all_near_constant,11,4,0.8509806183747655,0.6442025938733187,0.6249019096452624
sensitivity_remove_constant_all_near_constant,11,5,0.8499814522008171,0.6623395082031632,0.6410717198698379
sensitivity_remove_constant_all_near_constant,12,1,0.9270220688373851,0.6989349691451372,0.5758365168127924
sensitivity_remove_constant_all_near_constant,12,2,1.0678986199065499,0.6800661624021345,0.4477782072081111
sensitivity_remove_constant_all_near_constant,12,3,0.8256460699824572,0.6350992647400944,0.6704451055628327
sensitivity_remove_constant_all_near_constant,12,4,0.8476613625638414,0.6361775941860144,0.6278223483320073
sensitivity_remove_constant_all_near_constant,12,5,0.8514892754978901,0.6600764151210066,0.6397971498137806
sensitivity_remove_constant_all_near_constant,13,1,0.9240072205170519,0.6950223798235644,0.5785909477557662
sensitivity_remove_constant_all_near_constant,13,2,1.0640224632976565,0.6783617179417315,0.4517797358622496
sensitivity_remove_constant_all_near_constant,13,3,0.8196954613010036,0.6316700288436511,0.6751783330909229
sensitivity_remove_constant_all_near_constant,13,4,0.844640344174352,0.631528491088065,0.6304704623285531
sensitivity_remove_constant_all_near_constant,13,5,0.8464378147061238,0.656532492736823,0.6440582800109507
sensitivity_remove_constant_all_near_constant,14,1,0.9157400362950638,0.6873545793804084,0.586097990865896
sensitivity_remove_constant_all_near_constant,14,2,1.0448485824563953,0.6763065968106511,0.4713597742636543
sensitivity_remove_constant_all_near_constant,14,3,0.8177870319441723,0.627814123993465,0.6766890833731755
sensitivity_remove_constant_all_near_constant,14,4,0.8469943390810833,0.6403506561868805,0.6284078499724359
sensitivity_remove_constant_all_near_constant,14,5,0.8420800375361976,0.6515808765226555,0.6477138866395181
sensitivity_remove_constant_all_near_constant,15,1,0.9106961891787616,0.6831184722969862,0.5906449343589384
sensitivity_remove_constant_all_near_constant,15,2,1.1199135381904795,0.6751136581614277,0.3926731518434954
sensitivity_remove_constant_all_near_constant,15,3,0.8161793866101545,0.6294088713072771,0.6779589944195898
