dataset_name,n_components,fold,rmse,mae,r2
block_X_plus_block_Y,13,4,0.8419695651838481,0.6246571907338757,0.6328036953501622
block_X_plus_block_Y,13,5,0.8343092211657972,0.6501735709701426,0.6541857642543287
block_X_plus_block_Y,14,1,0.8877219327072493,0.6719486606745926,0.6110381290574669
block_X_plus_block_Y,14,2,0.9219198522833633,0.6641042412792281,0.5884336823913452
block_X_plus_block_Y,14,3,0.8068438267060113,0.6265358085708308,0.6852839506069366
block_X_plus_block_Y,14,4,0.8397127918000218,0.6245618256052602,0.634769486766841
block_X_plus_block_Y,14,5,0.8320258100214959,0.642413516257069,0.6560760837830634
block_X_plus_block_Y,15,1,0.8906579488924147,0.6739949293936277,0.6084610003276365
block_X_plus_block_Y,15,2,0.886239151266972,0.652699136119002,0.6196745788622977
block_X_plus_block_Y,15,3,0.8105881428520995,0.6239718767844517,0.6823561704462368
block_X_plus_block_Y,15,4,0.8311013950802141,0.6222370516608905,0.6422220774097234
block_X_plus_block_Y,15,5,0.8333496063794251,0.6474838394953212,0.6549808114647084
block_X_plus_block_Y,16,1,0.8884796538072757,0.6765189214614187,0.6103738435690564
block_X_plus_block_Y,16,2,0.8826261815195252,0.6468959079716521,0.6227692363336854
block_X_plus_block_Y,16,3,0.8165192262661004,0.6298389663156053,0.6776907566006711
block_X_plus_block_Y,16,4,0.8215620436675234,0.6180219780460422,0.6503880662597147
block_X_plus_block_Y,16,5,0.8297908444740385,0.6413151445463395,0.6579212806988165
block_X_plus_block_Y,17,1,0.8883640253469798,0.6736513856316171,0.6104752503729087
block_X_plus_block_Y,17,2,0.8743971772931263,0.6485610240210062,0.6297705302802461
block_X_plus_block_Y,17,3,0.8182453903481763,0.630095048766106,0.6763265591466474
block_X_plus_block_Y,17,4,0.825055677406504,0.6173338160597752,0.6474083447674113
block_X_plus_block_Y,17,5,0.8231223205867153,0.6368245744788564,0.663397344886677
block_X_plus_block_Y,18,1,0.8886688770351516,0.6715348324391746,0.6102078652721532
block_X_plus_block_Y,18,2,0.878032000607269,0.6525090353547432,0.6266860835682315
block_X_plus_block_Y,18,3,0.8181472204599656,0.6308839342161598,0.6764042206397907
block_X_plus_block_Y,18,4,0.8185674406660002,0.6173785697240889,0.6529321002344792
block_X_plus_block_Y,18,5,0.8266280412730302,0.6391306845855275,0.6605240227170608
block_X_plus_block_Y,19,1,0.8835448427784821,0.6708597321345903,0.6146899622541997
block_X_plus_block_Y,19,2,0.8819734815833086,0.6531984373845852,0.6233269525255344
block_X_plus_block_Y,19,3,0.8202580985229075,0.6350123432972141,0.6747322662506365
block_X_plus_block_Y,19,4,0.8135265742938368,0.6160269662137483,0.6571935352739131
block_X_plus_block_Y,19,5,0.8221117645155751,0.633833706022254,0.6642233388894974
block_X_plus_block_Y,20,1,0.8882699364628817,0.6733993825765779,0.610557757109181
block_X_plus_block_Y,20,2,0.8809376740210528,0.6522357002163054,0.6242111779423689
block_X_plus_block_Y,20,3,0.8176327429888075,0.6286022165815799,0.6768110676942367
block_X_plus_block_Y,20,4,0.8102039906170427,0.6139303702288591,0.6599879792580332
block_X_plus_block_Y,20,5,0.8206333261362808,0.633974508720085,0.6654299357366147
block_X_plus_block_Y,21,1,0.8918880557674904,0.6767009337275992,0.6073787275784519
block_X_plus_block_Y,21,2,0.899547737789363,0.6540202685748182,0.6081661760736286
block_X_plus_block_Y,21,3,0.8147285081330435,0.6261898848046857,0.6791029269312718
block_X_plus_block_Y,21,4,0.8068781460120308,0.6134977769186643,0.662773712641306
block_X_plus_block_Y,21,5,0.8208154730976179,0.6329102662205689,0.6652813975727063
block_X_plus_block_Y,22,1,0.892632460038648,0.6746114500230622,0.6067230602674399
block_X_plus_block_Y,22,2,0.8875624896831407,0.6515694818586248,0.6185379217767549
block_X_plus_block_Y,22,3,0.81338033726719,0.6250308127663751,0.6801640562239932
block_X_plus_block_Y,22,4,0.8082515060870542,0.6132312929433251,0.6616247727097244
block_X_plus_block_Y,22,5,0.8150496310332488,0.6249673381952522,0.6699673622502611
block_X_plus_block_Y,23,1,0.8936579277198505,0.6771348523125932,0.6058189379920293
block_X_plus_block_Y,23,2,0.8693501235293518,0.6481494217210411,0.6340321527193384
block_X_plus_block_Y,23,3,0.8103255410703191,0.622956393030092,0.6825619477569144
block_X_plus_block_Y,23,4,0.8144811754297802,0.621041796584565,0.656388557424313
block_X_plus_block_Y,23,5,0.8137913307519271,0.6212082352297539,0.6709856060076419
block_X_plus_block_Y,24,1,0.8947988087324268,0.6770447284426714,0.6048118395557323
block_X_plus_block_Y,24,2,0.8592183769965224,0.6498977723691981,0.642512710200888
block_X_plus_block_Y,24,3,0.8002598251726116,0.6157889233791951,0.6903992816095537
block_X_plus_block_Y,24,4,0.8076125329085176,0.617817891186649,0.6621595746323643
block_X_plus_block_Y,24,5,0.8134991841074832,0.6229071974046745,0.6712217923472807
block_X_plus_block_Y,25,1,0.8975603615506809,0.6794906211467809,0.6023687942173812
block_X_plus_block_Y,25,2,0.8551507161061213,0.6462090816813969,0.6458894885879944
block_X_plus_block_Y,25,3,0.8001745083802593,0.6163543146429075,0.6904652920010501
block_X_plus_block_Y,25,4,0.8016529391944363,0.6176809706853583,0.6671272117350275
block_X_plus_block_Y,25,5,0.8151890217896383,0.6248233826257732,0.6698544674496406
block_X_plus_block_Y,26,1,0.8938780727397515,0.6764558330195047,0.6056247077761144
block_X_plus_block_Y,26,2,0.8511503567296757,0.6407078927208656,0.6491947678842651
block_X_plus_block_Y,26,3,0.8045757636752724,0.6202846075745218,0.6870508169126417
block_X_plus_block_Y,26,4,0.7993918476073606,0.6125067058125612,0.6690023234638115
block_X_plus_block_Y,26,5,0.8186144369255312,0.6272913973480942,0.6670741025083501
block_X_plus_block_Y,27,1,0.8963233952976585,0.6766285057390192,0.6034640240862956
block_X_plus_block_Y,27,2,0.8764208060737104,0.6493518268216961,0.6280548935430821
block_X_plus_block_Y,27,3,0.8069710396832146,0.6207223055225962,0.6851847018540176
block_X_plus_block_Y,27,4,0.7952779895033134,0.6092586793264334,0.6724003408995348
block_X_plus_block_Y,27,5,0.8193954563159385,0.6274467616080972,0.6664385270535521
block_X_plus_block_Y,28,1,0.900819469387863,0.6792948073956547,0.5994758951308734
block_X_plus_block_Y,28,2,0.915105380689204,0.6616278791949435,0.5944954711545467
block_X_plus_block_Y,28,3,0.805356352351823,0.6199001617197417,0.6864432840971801
block_X_plus_block_Y,28,4,0.7947417617304224,0.6106625759663616,0.6728419696496089
block_X_plus_block_Y,28,5,0.8157310024669016,0.6269040049906394,0.6694153251736128
block_X_plus_block_Y,29,1,0.9028691558982707,0.6789117675599609,0.5976511503092535
block_X_plus_block_Y,29,2,0.9518203283821609,0.6646883393058094,0.5613042339382633
block_X_plus_block_Y,29,3,0.8013361734032248,0.6168669340185277,0.689565896557925
block_X_plus_block_Y,29,4,0.7997094059730441,0.6149954685061947,0.6687392936137924
block_X_plus_block_Y,29,5,0.8160914233841076,0.629909433576333,0.6691231309238674
block_X_plus_block_Y,30,1,0.8997636918098816,0.6773348369826935,0.6004141887206
block_X_plus_block_Y,30,2,0.9969891986564231,0.6709867390556872,0.5186794575553402
block_X_plus_block_Y,30,3,0.8016320687953439,0.6162925615122207,0.6893365970882456
block_X_plus_block_Y,30,4,0.7944386352887208,0.610046162847086,0.6730914880262127
block_X_plus_block_Y,30,5,0.8171958536973054,0.6301842080010364,0.6682269624180772
primary_full_constant_removed,1,1,1.1382015609789276,0.897812576010523,0.36057224365033236
primary_full_constant_removed,1,2,1.2597910916540478,0.9906060841506882,0.2314881701444108
primary_full_constant_removed,1,3,1.1036333663086328,0.9002946414183272,0.4111704804987484
primary_full_constant_removed,1,4,1.0912627742281247,0.8958680433793617,0.383171834001518
primary_full_constant_removed,1,5,1.1318193803981798,0.9145309569365135,0.3635811528502414
primary_full_constant_removed,2,1,1.0471266184048633,0.8072123744906655,0.45880779850651887
primary_full_constant_removed,2,2,1.1056495064164849,0.8181929349439317,0.40804533993969583
primary_full_constant_removed,2,3,0.9711083170805132,0.7834777670361901,0.544094032051743
primary_full_constant_removed,2,4,0.970924156592977,0.767510973046204,0.5117119134194614
primary_full_constant_removed,2,5,1.0287252329183851,0.8187368231940231,0.4742399717030491
primary_full_constant_removed,3,1,0.9940228837017194,0.7850070555878157,0.5123077035592125
primary_full_constant_removed,3,2,1.0219817330744152,0.7642203199836674,0.4942454976928974
primary_full_constant_removed,3,3,0.907596640298525,0.7287497145874755,0.6017775966494051
primary_full_constant_removed,3,4,0.9061619828390488,0.7022384405521997,0.5746786427995123
primary_full_constant_removed,3,5,0.9712095028180637,0.7724958348590019,0.5313866827644268
primary_full_constant_removed,4,1,0.9706442274398757,0.7619891631231598,0.5349782323965486
primary_full_constant_removed,4,2,1.0022607708474687,0.727669151053287,0.5135760441810173
primary_full_constant_removed,4,3,0.8648664794646392,0.6840948597194972,0.6383919749930281
primary_full_constant_removed,4,4,0.8899180710287049,0.6837769236287582,0.5897906387418537
primary_full_constant_removed,4,5,0.9431795345315744,0.7433806142627895,0.5580455434549091
primary_full_constant_removed,5,1,0.9289426485751746,0.726463582718321,0.5740771548875685
primary_full_constant_removed,5,2,0.968631151925983,0.7037871374842051,0.5456711082367189
primary_full_constant_removed,5,3,0.8597016224078715,0.6686849421985752,0.6426980202043935
primary_full_constant_removed,5,4,0.9036013121992742,0.6952378839581987,0.5770790284015987
primary_full_constant_removed,5,5,0.9011811217481539,0.7098114978293042,0.5965284181984137
primary_full_constant_removed,6,1,0.9280730074619118,0.7174741889647791,0.5748742474540129
primary_full_constant_removed,6,2,0.9275435890081083,0.7066249527946024,0.5833972359143608
primary_full_constant_removed,6,3,0.8427094372846591,0.6506506468735899,0.6566827343262014
primary_full_constant_removed,6,4,0.8834892726254715,0.6763025083722137,0.5956959640289468
primary_full_constant_removed,6,5,0.8782255179051829,0.6857467341167244,0.6168217197180168
primary_full_constant_removed,7,1,0.9340029435819499,0.7132254480171226,0.5694241968263926
primary_full_constant_removed,7,2,0.9965610740120155,0.7052175574216054,0.519092743762163
primary_full_constant_removed,7,3,0.8318814932807167,0.6384326798705303,0.665448597064795
primary_full_constant_removed,7,4,0.8739774003333979,0.6716214358314458,0.6043547822893139
primary_full_constant_removed,7,5,0.8764643870362979,0.680780783655211,0.6183569756605065
primary_full_constant_removed,8,1,0.9314198289838478,0.7217692184071913,0.5718025375841578
primary_full_constant_removed,8,2,1.0338951519826074,0.7199151436968411,0.48238543437213577
primary_full_constant_removed,8,3,0.8237904405105352,0.6356599285388297,0.6719247821260464
primary_full_constant_removed,8,4,0.8594222886589779,0.6589536555072406,0.6174231026283777
primary_full_constant_removed,8,5,0.8564643435887632,0.666077144638902,0.6355756781146328
primary_full_constant_removed,9,1,0.9317593446513063,0.7158567447413408,0.5714903126578339
primary_full_constant_removed,9,2,1.0596006570636638,0.7210990315477225,0.4563267954303255
primary_full_constant_removed,9,3,0.8126085204317318,0.6270059378281512,0.6807707530776221
primary_full_constant_removed,9,4,0.8546486882099328,0.6522451738590151,0.6216612922385196
primary_full_constant_removed,9,5,0.8301985326691576,0.648239053449434,0.6575850617195387
primary_full_constant_removed,10,1,0.9301131552788763,0.708145284030351,0.5730031173452532
primary_full_constant_removed,10,2,1.1124479573856212,0.713780907345963,0.4007433019842742
primary_full_constant_removed,10,3,0.800977496367052,0.6197439897884521,0.6898437341715873
primary_full_constant_removed,10,4,0.8477639115265769,0.6424886970652305,0.6277322917540384
primary_full_constant_removed,10,5,0.8374090453172288,0.6494272034479832,0.6516112877910858
primary_full_constant_removed,11,1,0.9111421578299388,0.6918567494000716,0.5902439131876207
primary_full_constant_removed,11,2,1.1243566041027635,0.7083003435236902,0.38784466137197837
primary_full_constant_removed,11,3,0.8060281686035816,0.6235428680183936,0.6859199372369704
primary_full_constant_removed,11,4,0.8449383389876893,0.6384229877886328,0.6302096713030538
primary_full_constant_removed,11,5,0.8371351159860653,0.6518327683456279,0.6518391770848795
primary_full_constant_removed,12,1,0.9151645563029477,0.6936279265069248,0.5866180456231886
primary_full_constant_removed,12,2,1.0908013823357192,0.6900465586988658,0.42383768324252447
primary_full_constant_removed,12,3,0.8154580381021781,0.6305088540986026,0.678527989780999
primary_full_constant_removed,12,4,0.8425774467892256,0.6325135384926608,0.6322732902971198
primary_full_constant_removed,12,5,0.8370897025173839,0.6523990834850062,0.6518769505851367
primary_full_constant_removed,13,1,0.9026751746343313,0.6842592984390798,0.5978240208821023
primary_full_constant_removed,13,2,1.0633478957395381,0.6803631720254351,0.4524746354368464
primary_full_constant_removed,13,3,0.8100187483472466,0.6262780413495482,0.6828022690693303
primary_full_constant_removed,13,4,0.845184611851186,0.6284728526906683,0.6299940754640304
primary_full_constant_removed,13,5,0.8353388994374817,0.6508234457821458,0.6533316513539089
primary_full_constant_removed,14,1,0.8905740537336917,0.674044300759122,0.6085347585633363
primary_full_constant_removed,14,2,1.0108547815372144,0.6648894226320162,0.5051984738089184
primary_full_constant_removed,14,3,0.8045291413879874,0.6241691512664362,0.6870870844331098
primary_full_constant_removed,14,4,0.8457813071724457,0.626974221258157,0.6294714470681014
primary_full_constant_removed,14,5,0.8391642805834997,0.6481950042615977,0.6501492901609539
primary_full_constant_removed,15,1,0.8909480277516787,0.6724171443756116,0.608205917706905
primary_full_constant_removed,15,2,0.9901216697007637,0.6588646376430143,0.5252875496807012
primary_full_constant_removed,15,3,0.8069370653413062,0.624454939631771,0.685211209416005
primary_full_constant_removed,15,4,0.8430428768501496,0.6285301745730255,0.6318669221074901
primary_full_constant_removed,15,5,0.8332993837534923,0.6427714362749889,0.6550223960466781
primary_full_constant_removed,16,1,0.8858929153752806,0.6724239796764926,0.6126392725967305
primary_full_constant_removed,16,2,0.9743971130564414,0.6441251248891152,0.5402460510601375
primary_full_constant_removed,16,3,0.8078589131850741,0.6234489591518354,0.6844915668667498
primary_full_constant_removed,16,4,0.8327958549451581,0.6249957813977696,0.6407617060539564
primary_full_constant_removed,16,5,0.8385403836382717,0.6473338836078678,0.6506693066937326
primary_full_constant_removed,17,1,0.8860230929942075,0.671180367407289,0.6125254227144517
primary_full_constant_removed,17,2,0.9683320065674634,0.6447958319120122,0.5459516885012096
primary_full_constant_removed,17,3,0.8122659968821947,0.6253545894056765,0.6810398137317104
primary_full_constant_removed,17,4,0.8353191067935393,0.6233791097912187,0.6385815273499014
primary_full_constant_removed,17,5,0.8304376145104363,0.6348876056356899,0.6573878149682248
primary_full_constant_removed,18,1,0.8872994089760993,0.6693825894517906,0.6114083046803234
primary_full_constant_removed,18,2,0.9453364736383969,0.6478697446346882,0.5672607181533553
primary_full_constant_removed,18,3,0.8136304418561856,0.6253119857045065,0.679967334636439
primary_full_constant_removed,18,4,0.8288888361368153,0.623706640831428,0.6441244951931597
primary_full_constant_removed,18,5,0.8332105599795161,0.6384090470469113,0.6550959364337157
primary_full_constant_removed,19,1,0.8807061564587401,0.6665500274501611,0.6171618623103007
primary_full_constant_removed,19,2,0.9392353126980764,0.6521255186272666,0.5728284544457258
primary_full_constant_removed,19,3,0.8178262046030584,0.6314773851404867,0.6766581089236255
primary_full_constant_removed,19,4,0.8269273653159134,0.6234072335458704,0.6458067798925101
primary_full_constant_removed,19,5,0.8304375371942693,0.636797586154595,0.6573878787646119
primary_full_constant_removed,20,1,0.8872189189482474,0.669983579179561,0.6114788025019281
primary_full_constant_removed,20,2,0.9203185207010309,0.6522516867778285,0.5898621835086577
primary_full_constant_removed,20,3,0.8141976355196556,0.6245745896442142,0.679520980220842
primary_full_constant_removed,20,4,0.8245115822224431,0.6227040128341027,0.6478732350040614
primary_full_constant_removed,20,5,0.8262864748136461,0.6358647556691431,0.6608045107855502
primary_full_constant_removed,21,1,0.8933520556699428,0.6748526854909834,0.6060887242987988
primary_full_constant_removed,21,2,0.9342622540348547,0.6539969062531106,0.5773400504850954
primary_full_constant_removed,21,3,0.8092714294900657,0.6212731557822035,0.683387288852493
primary_full_constant_removed,21,4,0.8237561875200842,0.6233029147324078,0.6485181570405245
primary_full_constant_removed,21,5,0.8252534099150816,0.6345071751820011,0.661652139092769
primary_full_constant_removed,22,1,0.8962067085074014,0.6737740186441739,0.6035672624903317
primary_full_constant_removed,22,2,0.9192773200869984,0.6505836202800874,0.5907896758359936
primary_full_constant_removed,22,3,0.8074554405649319,0.6211684868804178,0.6848066397671182
primary_full_constant_removed,22,4,0.8278601429262111,0.6235247832439197,0.6450072662802984
primary_full_constant_removed,22,5,0.8164221949182522,0.6256007334042906,0.6688548599285649
primary_full_constant_removed,23,1,0.8977074719418169,0.6749557203182297,0.6022384398068126
primary_full_constant_removed,23,2,0.8851790679971633,0.645411549131992,0.6205838943302735
primary_full_constant_removed,23,3,0.8076468846691859,0.620195578037793,0.6846571601528029
primary_full_constant_removed,23,4,0.8313191794422279,0.6304335715022708,0.6420345463910812
primary_full_constant_removed,23,5,0.8153108888919707,0.6232299049225061,0.669755749518666
primary_full_constant_removed,24,1,0.8974579094211074,0.6731527279520493,0.6024595643550369
primary_full_constant_removed,24,2,0.869360389899382,0.6442091648443037,0.6340235090591555
primary_full_constant_removed,24,3,0.8028178547901417,0.6171878370438052,0.6884168415459753
primary_full_constant_removed,24,4,0.8259792058160045,0.630640515761054,0.6466185540514051
primary_full_constant_removed,24,5,0.8158704567798244,0.6255223188869712,0.6693022844795175
primary_full_constant_removed,25,1,0.9003725150850803,0.676238374348639,0.5998732479134672
primary_full_constant_removed,25,2,0.8576441078185715,0.6389106138868106,0.6438214942538849
primary_full_constant_removed,25,3,0.8036020696120404,0.6183398420663037,0.6878078180353939
primary_full_constant_removed,25,4,0.8200105940898447,0.6323114597143593,0.6517072439119874
primary_full_constant_removed,25,5,0.818895638634621,0.6269413296690525,0.6668453369095313
primary_full_constant_removed,26,1,0.8950237690111015,0.6713393747990817,0.6046131070291327
primary_full_constant_removed,26,2,0.8415427642511605,0.6243986549164442,0.6570696904817306
primary_full_constant_removed,26,3,0.8039311127760873,0.6179003042673727,0.6875521050697986
primary_full_constant_removed,26,4,0.8205105853981292,0.6311537804069239,0.651282380031169
primary_full_constant_removed,26,5,0.8257614285080328,0.6297856534734124,0.6612354430616857
primary_full_constant_removed,27,1,0.8953822458902871,0.6694048320674331,0.6042963211541869
primary_full_constant_removed,27,2,0.8455976761892755,0.6314117729306263,0.6537569596212089
primary_full_constant_removed,27,3,0.8063328799201727,0.6195091639325523,0.685682422363133
primary_full_constant_removed,27,4,0.811192623977539,0.6262449076848801,0.6591576888159941
primary_full_constant_removed,27,5,0.8262317660550293,0.6327421919891929,0.660849425837114
primary_full_constant_removed,28,1,0.9008752850891127,0.6735699253159226,0.5994262598218544
primary_full_constant_removed,28,2,0.8519120761120083,0.6359238215931668,0.6485665951720243
primary_full_constant_removed,28,3,0.8046885329081036,0.6188158893104926,0.686963084932438
primary_full_constant_removed,28,4,0.8105864062492012,0.6287532702320409,0.6596669327082194
primary_full_constant_removed,28,5,0.8203658018417642,0.6308210472320969,0.6656480380930763
primary_full_constant_removed,29,1,0.9039465341601497,0.6750519905651281,0.5966903454467278
primary_full_constant_removed,29,2,0.8587053258602589,0.6440309512347048,0.6429395039172268
primary_full_constant_removed,29,3,0.7994075682315849,0.6155743152654053,0.691058364699944
primary_full_constant_removed,29,4,0.8120531449258384,0.6312965255161208,0.6584341676474514
primary_full_constant_removed,29,5,0.8198780452410185,0.6332522608333231,0.6660455044304261
primary_full_constant_removed,30,1,0.9002075472382417,0.6732458698264394,0.6000198583454663
primary_full_constant_removed,30,2,0.8628168890558576,0.6417247794995268,0.6395120384153814
primary_full_constant_removed,30,3,0.8005468890624122,0.615139474182782,0.6901771259444347
primary_full_constant_removed,30,4,0.8074705649478965,0.6301861128124613,0.6622783402499147
primary_full_constant_removed,30,5,0.82357542433057,0.63423926992335,0.6630266638904488
not_assigned_reference_only,1,1,1.2615758223670683,1.0236109386584926,0.21443912519236763
not_assigned_reference_only,1,2,1.562463867488195,1.1393462331088247,-0.18215236909070254
not_assigned_reference_only,1,3,1.2635931992702296,1.0379243145735968,0.22811164394292727
not_assigned_reference_only,1,4,1.234695515891887,1.016798242351597,0.21036705941996914
not_assigned_reference_only,1,5,1.239066704840178,1.017351253154209,0.23725713383633062
not_assigned_reference_only,2,1,1.1968547988472626,0.9524983345109379,0.2929728983950456
not_assigned_reference_only,2,2,1.201412068771787,0.9484370325828794,0.30106390097003377
not_assigned_reference_only,2,3,1.1649803818616513,0.9499878752545409,0.3438892494208222
not_assigned_reference_only,2,4,1.1483889128561073,0.9368301493873274,0.3169012395100612
not_assigned_reference_only,2,5,1.15799637766966,0.9423305037969844,0.33380221881887295
not_assigned_reference_only,3,1,1.0745949452398587,0.8290954544886205,0.43004217930373345
not_assigned_reference_only,3,2,1.2203158691082285,0.8398201898963328,0.2788958268619446
not_assigned_reference_only,3,3,1.038153819864487,0.8351971908903043,0.47896926508619597
not_assigned_reference_only,3,4,1.0351768055773427,0.8441517603394407,0.4449468387680683
not_assigned_reference_only,3,5,1.0999427421548877,0.8789311580486665,0.3989246236970706
not_assigned_reference_only,4,1,1.075658735926269,0.8341745175216357,0.42891316611811936
not_assigned_reference_only,4,2,1.1383146336905856,0.8290993304603389,0.3725514369398736
not_assigned_reference_only,4,3,1.0052571526956913,0.8053605950381363,0.5114665854621923
not_assigned_reference_only,4,4,1.0039040478817427,0.8087007144785435,0.477976653831098
not_assigned_reference_only,4,5,1.086107035714132,0.8617159845721878,0.41395085832468814
not_assigned_reference_only,5,1,1.048153516500284,0.8125603585026225,0.4577458032562768
not_assigned_reference_only,5,2,1.0197250352717944,0.8012236035765002,0.49647660400853577
not_assigned_reference_only,5,3,0.9943530421920026,0.8011151153727974,0.5220074326249364
not_assigned_reference_only,5,4,0.9844019409344752,0.7823613604845588,0.4980615813934727
not_assigned_reference_only,5,5,1.0772144912844788,0.8540905580085735,0.42350817322837697
not_assigned_reference_only,6,1,1.0469866681548945,0.8089002252790708,0.45895245135204943
not_assigned_reference_only,6,2,1.1032654173173577,0.8041728996961955,0.4105954267349615
not_assigned_reference_only,6,3,0.9770113158922568,0.787214371656776,0.5385346278764844
not_assigned_reference_only,6,4,0.9696561628179075,0.7698110573814411,0.5129864557368946
not_assigned_reference_only,6,5,1.0804482397345727,0.8454502005760364,0.4200417740438407
not_assigned_reference_only,7,1,1.0442495915202292,0.8074001932688208,0.4617776122599355
not_assigned_reference_only,7,2,1.3589082854849865,0.8158727873356824,0.10580181445267367
not_assigned_reference_only,7,3,0.974253438740727,0.7811205411404821,0.5411361711053417
not_assigned_reference_only,7,4,0.9655577567685946,0.7609802483591801,0.5170946358740047
not_assigned_reference_only,7,5,1.0433175324551505,0.8122575256790986,0.4592185433503333
not_assigned_reference_only,8,1,1.0372437199766278,0.8093538271478121,0.46897525556125264
not_assigned_reference_only,8,2,1.4720295322712873,0.8296137522945105,-0.04926826317055322
not_assigned_reference_only,8,3,0.9717491204290044,0.7798219381765208,0.5434921579772514
not_assigned_reference_only,8,4,0.9656859469055838,0.7615581579926262,0.5169664036401476
not_assigned_reference_only,8,5,1.0239859978125556,0.7938868425143241,0.4790730618140808
not_assigned_reference_only,9,1,1.0360474517330192,0.808958090570262,0.4701994263240574
not_assigned_reference_only,9,2,1.3046794184500736,0.8199270177942587,0.17574590434788961
not_assigned_reference_only,9,3,0.9615975943156537,0.7682453391369656,0.552980296374741
not_assigned_reference_only,9,4,0.9609561528193757,0.7596581690100329,0.5216864775084868
not_assigned_reference_only,9,5,1.0142748873680603,0.7853312075850638,0.4889067728835619
not_assigned_reference_only,10,1,1.0298631390499446,0.8003435180780778,0.47650545719094695
not_assigned_reference_only,10,2,1.4894240548452164,0.8357137160751608,-0.0742125409908907
not_assigned_reference_only,10,3,0.9497991864101978,0.7564876179194202,0.5638824974348735
not_assigned_reference_only,10,4,0.9652933014408602,0.761339234701778,0.5173591242626147
not_assigned_reference_only,10,5,1.0164601354297198,0.7842452845400347,0.4867021069942733
not_assigned_reference_only,11,1,1.0278364825482336,0.7956360493534392,0.4785637883786261
not_assigned_reference_only,11,2,1.5195500912364552,0.8359789557553062,-0.11810742882673564
not_assigned_reference_only,11,3,0.9470950172222226,0.7592876658127528,0.5663622988267559
not_assigned_reference_only,11,4,0.9662121410710783,0.7627633353663671,0.5164398583210206
not_assigned_reference_only,11,5,1.0087247979510137,0.7801710105092658,0.49448485078835513
not_assigned_reference_only,12,1,1.0255273143788068,0.7967148009251799,0.4809041048730063
not_assigned_reference_only,12,2,1.6786689023442183,0.8527448158478433,-0.3645315488655654
not_assigned_reference_only,12,3,0.9489871106448298,0.7603855579380846,0.5646279372217887
not_assigned_reference_only,12,4,0.9666105774224748,0.7614820527788912,0.5160409652508055
not_assigned_reference_only,12,5,0.996450275220732,0.7702629844144128,0.5067125766004581
not_assigned_reference_only,13,1,1.0229243813619273,0.7928191294260418,0.48353583801758937
not_assigned_reference_only,13,2,1.7695157819443548,0.8592715359790699,-0.5162205265466373
not_assigned_reference_only,13,3,0.9409894340729456,0.7551654798185091,0.5719352918042945
not_assigned_reference_only,13,4,0.9687500323423365,0.7631188265890652,0.5138962454912186
not_assigned_reference_only,13,5,1.0042008227904824,0.7781446048471776,0.49900899791126097
not_assigned_reference_only,14,1,1.0246568821303497,0.7914628818703543,0.4817849123340009
not_assigned_reference_only,14,2,1.772592713198405,0.863957943399812,-0.5214980861132466
not_assigned_reference_only,14,3,0.9370561431658001,0.7508128250242946,0.5755063927422008
not_assigned_reference_only,14,4,0.9611063981355863,0.7554230763075992,0.5215368973549828
not_assigned_reference_only,14,5,0.997616765771623,0.7716055372738728,0.5055569706735071
not_assigned_reference_only,15,1,1.024119287490588,0.7917004033463909,0.4823285412815178
not_assigned_reference_only,15,2,1.7650169923063972,0.8619330246009754,-0.5085206955976667
not_assigned_reference_only,15,3,0.9398151475145239,0.7531590963274476,0.5730030125810313
not_assigned_reference_only,15,4,0.96229714902385,0.7570216295392943,0.5203505910401416
not_assigned_reference_only,15,5,1.000088478507392,0.7754039762836757,0.5031038541080658
not_assigned_reference_only,16,1,1.024915364442229,0.7893052883548691,0.48152342708670726
not_assigned_reference_only,16,2,2.0198202997157058,0.8706427382342133,-0.975508744368812
not_assigned_reference_only,16,3,0.940049537025825,0.7536210345825304,0.5727900002756238
not_assigned_reference_only,16,4,0.9644370400605682,0.7620324838275089,0.5182149956296551
not_assigned_reference_only,16,5,1.0001595429923913,0.7724753449750883,0.5030332345097872
not_assigned_reference_only,17,1,1.0266367282622415,0.7887259602597099,0.47978038308723514
not_assigned_reference_only,17,2,2.4938177926340654,0.8879753452765914,-2.0115004292380054
not_assigned_reference_only,17,3,0.9407659644102574,0.7526484886226388,0.5721385844528666
not_assigned_reference_only,17,4,0.9658698107815836,0.7628219525848581,0.5167824496655303
not_assigned_reference_only,17,5,1.000146524869004,0.7745477933381321,0.503046171510916
not_assigned_reference_only,18,1,1.0260163751607856,0.7886066497647841,0.48040888651193836
not_assigned_reference_only,18,2,2.735655697958748,0.8970814129810358,-2.623901342121371
not_assigned_reference_only,18,3,0.9413863624477833,0.7508568229698319,0.5715740829346727
not_assigned_reference_only,18,4,0.9646219662287535,0.7615498190493494,0.5180302179971459
not_assigned_reference_only,18,5,1.0017076876428572,0.7766533572652081,0.501493536362914
not_assigned_reference_only,19,1,1.025564728007946,0.7879680179966289,0.48086622852334304
not_assigned_reference_only,19,2,3.012613669178027,0.911305772362584,-3.3948127484934556
not_assigned_reference_only,19,3,0.9427346885276622,0.7521097583157408,0.5703459548389928
not_assigned_reference_only,19,4,0.9622221663781014,0.7599751076887552,0.5204253371422833
not_assigned_reference_only,19,5,1.0032468279313618,0.7769440657448338,0.49996043273544544
not_assigned_reference_only,20,1,1.0250896796933866,0.7878939914454173,0.48134704947966667
